building_id,building_name,building_type,city,state,climate_zone,year_built,floor_area_sqft,number_of_floors,occupancy_count,energy_use_kwh,water_use_gallons,electricity_cost,gas_cost,maintenance_cost,carbon_emissions_kg,hvac_age,insulation_quality,window_type,energy_star_score,last_retrofit_year,renewable_energy_pct,estimated_retrofit_cost
B0615,Atlanta Residential 65,Residential,Atlanta,GA,Mixed-Humid,1957,81100,7,219,1271124,1232717,115968.73,27786.88,261325.13,406759,19,Fair,Single Pane,40,1990,0.0,946680.84
B0616,Houston Lab 93,Lab,Houston,TX,Hot-Humid,1969,75791,10,373,6833105,836265,704535.74,151415.43,166536.42,2025961,5,Good,Double Pane,56,2020,7.3,307004.73
B0617,New York Lab 78,Lab,New York,NY,Cold-Humid,1958,82949,13,297,6756401,1901492,655792.81,119956.71,251672.5,2162048,17,Excellent,Double Pane,78,1993,0.0,738192.54
B0618,Los Angeles Hospital 51,Hospital,Los Angeles,CA,Marine-Mild,1958,481750,28,1212,43061710,8505559,4709703.58,667062.8,1389962.89,13779747,4,Fair,Double Pane,73,2008,0.0,1942579.35
B0619,Phoenix School 56,School,Phoenix,AZ,Hot-Dry,1950,101992,8,438,2263493,1110767,274669.29,47509.04,288366.12,724317,23,Fair,Double Pane,48,2001,0.0,985301.67
B0620,Denver Retail 29,Retail,Denver,CO,Cold-Dry,1994,50417,6,198,1342338,1216645,129322.47,29267.48,114397.11,429548,13,Fair,Double Pane,48,1997,0.0,280750.67
B0621,Phoenix Lab 24,Lab,Phoenix,AZ,Hot-Dry,1941,144656,11,459,15916816,1695921,1444203.96,250995.48,490252.49,5093381,14,Good,Single Pane,41,2007,0.0,959075.97
B0622,Denver Retail 22,Retail,Denver,CO,Cold-Dry,1993,20639,4,55,775662,369267,83145.61,15527.95,50303.86,248211,16,Poor,Single Pane,28,2005,0.0,345063.25
B0623,New York School 29,School,New York,NY,Cold-Humid,2006,55490,7,148,695543,710392,76842.09,15036.77,202297.4,212672,7,Fair,Triple Pane,71,2006,4.4,248631.03
B0624,Phoenix Office 92,Office,Phoenix,AZ,Hot-Dry,1973,130175,11,828,3820547,2266887,440698.69,71200.76,414788.62,1222575,2,Fair,Double Pane,74,2009,0.0,610624.02
B0625,Phoenix Government 73,Government,Phoenix,AZ,Hot-Dry,2005,141553,17,478,2356366,3247162,284633.47,44572.6,512794.96,574636,2,Excellent,Triple Pane,84,2005,23.8,611312.9
B0626,Denver Mixed Use 47,Mixed Use,Denver,CO,Cold-Dry,1963,57815,11,158,1385598,711413,142017.07,31854.06,125560.24,443391,16,Good,Single Pane,46,1963,0.0,787014.75
B0627,Los Angeles Hospital 95,Hospital,Los Angeles,CA,Marine-Mild,1994,366757,21,1315,32431578,8431498,2916155.94,742464.09,1200349.25,10378105,20,Poor,Triple Pane,32,2017,0.0,4952678.94
B0628,Atlanta Lab 40,Lab,Atlanta,GA,Mixed-Humid,1938,70644,8,186,8142448,925724,691058.84,124451.04,219658.41,2527381,19,Poor,Triple Pane,46,1992,3.0,953560.32
B0629,Denver Mixed Use 96,Mixed Use,Denver,CO,Cold-Dry,1945,88805,11,413,1984866,1186270,241315.84,34212.8,279739.25,599711,12,Excellent,Double Pane,82,1998,5.6,360243.69
B0630,Phoenix Government 14,Government,Phoenix,AZ,Hot-Dry,1999,168441,11,530,3399315,3330455,347413.2,59452.67,315448.6,1087780,17,Fair,Double Pane,68,2017,0.0,1456399.84
B0631,Phoenix Hospital 31,Hospital,Phoenix,AZ,Hot-Dry,1963,381435,19,1428,19501946,5533368,2082680.17,432769.51,1433603.3,6240622,11,Good,Double Pane,67,1996,0.0,1799786.66
B0632,Seattle Lab 78,Lab,Seattle,WA,Marine-Mild,1973,176309,18,887,17483560,3265282,2015108.15,382638.51,483299.64,5594739,18,Fair,Single Pane,45,1999,0.0,1933349.9
B0633,Chicago Hospital 96,Hospital,Chicago,IL,Cold-Humid,1956,330598,22,2017,19613370,4166787,2151018.02,458939.7,1053902.01,5921694,1,Excellent,Double Pane,79,1993,5.6,1395618.47
B0634,Phoenix Government 53,Government,Phoenix,AZ,Hot-Dry,1978,190152,20,935,5958368,5225593,697274.92,118481.93,304245.13,1906677,17,Good,Single Pane,44,2024,0.0,2509160.16
B0635,Houston Lab 12,Lab,Houston,TX,Hot-Humid,1960,56009,8,238,6168853,963314,707297.79,122028.64,129174.39,1781259,14,Good,Triple Pane,64,1960,9.8,243223.63
B0636,New York Residential 93,Residential,New York,NY,Cold-Humid,1988,144168,13,502,1605942,1659536,157802.67,28581.95,466732.24,513901,5,Good,Double Pane,71,2017,0.0,725928.58
B0637,Los Angeles Government 59,Government,Los Angeles,CA,Marine-Mild,2006,147293,12,591,4632537,3569612,502368.48,97400.17,396659.22,1482412,9,Good,Single Pane,52,2006,0.0,1132281.5
B0638,Houston Office 28,Office,Houston,TX,Hot-Humid,1976,215395,15,558,5440039,3706321,459672.03,87735.37,574889.24,1740812,17,Excellent,Single Pane,63,2013,0.0,3126198.53
B0639,Seattle Residential 65,Residential,Seattle,WA,Marine-Mild,1979,57387,7,349,826960,1119182,76964.28,18987.21,135169.0,264627,5,Good,Single Pane,52,2000,0.0,480369.39
B0640,Atlanta Residential 65,Residential,Atlanta,GA,Mixed-Humid,1993,72123,11,246,1544701,898261,167992.48,31063.72,252200.06,494304,13,Poor,Single Pane,41,2007,0.0,762196.72
B0641,Phoenix Retail 15,Retail,Phoenix,AZ,Hot-Dry,1944,66125,9,214,1421256,1084425,173095.6,22830.21,213179.96,454802,2,Poor,Single Pane,56,2000,0.0,936440.14
B0642,Chicago Lab 28,Lab,Chicago,IL,Cold-Humid,1990,37644,7,102,3617750,383277,408605.41,86192.41,60924.41,1041868,9,Poor,Triple Pane,57,1991,10.0,377259.07
B0643,New York Residential 28,Residential,New York,NY,Cold-Humid,2014,68062,12,310,975038,993472,118121.6,15613.29,127734.43,312012,6,Good,Double Pane,57,2020,0.0,313005.27
B0644,Denver Office 61,Office,Denver,CO,Cold-Dry,1993,29743,5,112,1006550,391034,119825.58,16459.05,47333.19,322096,14,Fair,Single Pane,53,2010,0.0,244131.33
B0645,Houston Hospital 69,Hospital,Houston,TX,Hot-Humid,1932,323272,27,910,26231281,6494056,3211160.61,552692.31,1112763.32,7602506,7,Poor,Triple Pane,71,2018,9.4,3624555.22
B0646,Los Angeles Government 81,Government,Los Angeles,CA,Marine-Mild,2013,196139,17,898,4487895,5381949,507978.8,83528.4,416958.79,1416757,5,Fair,Single Pane,45,2019,1.3,1824401.74
B0647,Denver Mixed Use 33,Mixed Use,Denver,CO,Cold-Dry,1934,233900,19,982,6115945,5407017,659358.66,102551.48,697167.4,1957102,11,Fair,Double Pane,56,2019,0.0,1004271.59
B0648,New York Hospital 61,Hospital,New York,NY,Cold-Humid,1945,107894,10,370,8226466,2348678,1034825.48,192831.28,377859.98,1666269,17,Poor,Double Pane,37,1997,36.7,1427932.74
B0649,Houston Government 96,Government,Houston,TX,Hot-Humid,1989,191613,12,502,4906307,4133109,557071.86,86802.61,332366.7,1570018,20,Poor,Single Pane,43,2000,0.0,3761356.99
B0650,Houston Government 22,Government,Houston,TX,Hot-Humid,1979,88198,12,279,2185094,1760635,271752.27,36450.68,237178.85,699230,21,Fair,Double Pane,32,2016,0.0,1033450.72
B0651,Los Angeles Retail 47,Retail,Los Angeles,CA,Marine-Mild,2016,68685,10,266,1671838,1406128,147424.38,29688.01,123799.34,534988,8,Good,Single Pane,59,2019,0.0,487885.34
B0652,Chicago Hospital 36,Hospital,Chicago,IL,Cold-Humid,1944,142286,10,720,11778907,2345841,1200622.75,280776.89,502658.13,3769250,23,Fair,Double Pane,42,1991,0.0,1271511.07
B0653,Chicago Residential 32,Residential,Chicago,IL,Cold-Humid,2004,89852,11,298,1558168,2415437,165521.54,23512.35,200949.44,498613,4,Fair,Double Pane,64,2019,0.0,437807.26
B0654,Los Angeles Retail 16,Retail,Los Angeles,CA,Marine-Mild,1994,17733,4,68,427912,189002,39294.93,9294.66,52089.2,136931,9,Fair,Single Pane,42,2003,0.0,146470.91
B0655,Chicago Hospital 21,Hospital,Chicago,IL,Cold-Humid,2016,367614,25,1424,17401969,9641224,1589265.4,316296.46,868656.44,5568630,16,Fair,Triple Pane,67,2016,0.0,4120430.01
B0656,Los Angeles Mixed Use 74,Mixed Use,Los Angeles,CA,Marine-Mild,1950,267346,18,944,10148933,6173115,1001551.95,160714.5,469182.74,3247658,3,Fair,Single Pane,66,1950,0.0,2425672.91
B0657,Seattle Government 75,Government,Seattle,WA,Marine-Mild,1970,63538,7,409,1467429,1135508,168384.84,31036.87,187550.36,469577,4,Poor,Single Pane,44,2014,0.0,745785.02
B0658,New York School 59,School,New York,NY,Cold-Humid,2003,20310,4,76,529252,488413,64935.26,9397.06,44665.36,135622,17,Poor,Triple Pane,42,2003,19.9,351529.9
B0659,Denver Mixed Use 58,Mixed Use,Denver,CO,Cold-Dry,1967,147798,12,536,3980635,2425513,396623.35,71112.03,240479.99,1273803,22,Good,Single Pane,30,1999,0.0,2161470.8
B0660,Chicago Retail 27,Retail,Chicago,IL,Cold-Humid,2005,49136,7,236,1069104,1073617,93373.24,20790.58,170422.55,342113,20,Excellent,Double Pane,59,2008,0.0,530822.01
B0661,Atlanta Mixed Use 80,Mixed Use,Atlanta,GA,Mixed-Humid,1950,76925,13,206,2199830,1138328,216649.66,45847.55,129136.93,703945,2,Fair,Single Pane,52,1996,0.0,522242.38
B0662,Phoenix Lab 15,Lab,Phoenix,AZ,Hot-Dry,1936,146032,11,440,16229594,2187857,1850440.43,299527.58,229460.93,4471735,13,Fair,Double Pane,70,2015,13.9,747751.34
B0663,Phoenix Mixed Use 94,Mixed Use,Phoenix,AZ,Hot-Dry,1964,282470,20,724,8709634,3979514,1056556.42,161025.77,949588.61,2273755,9,Fair,Double Pane,66,2018,18.4,1466676.21
B0664,Chicago Government 79,Government,Chicago,IL,Cold-Humid,1931,106369,10,597,3387661,2323100,367246.74,66971.0,192620.03,1084051,24,Poor,Double Pane,32,2000,0.0,1329785.17
B0665,Chicago Retail 33,Retail,Chicago,IL,Cold-Humid,1974,79975,10,404,1698349,1202010,159854.29,33079.9,188329.03,543471,22,Good,Single Pane,31,1974,0.0,1118101.1
B0666,Houston Government 15,Government,Houston,TX,Hot-Humid,1938,146766,13,604,3375982,3924482,361816.02,74835.79,402272.76,1080314,18,Poor,Single Pane,29,1998,0.0,3026339.24
B0667,New York Retail 36,Retail,New York,NY,Cold-Humid,1971,17120,5,44,606903,427322,58169.15,12095.37,61283.69,194209,7,Fair,Single Pane,58,1999,0.0,131135.16
B0668,New York School 27,School,New York,NY,Cold-Humid,1964,118334,14,482,2642815,3071856,301614.51,42764.93,418869.46,845700,7,Poor,Triple Pane,70,1991,0.0,949491.51
B0669,New York Residential 36,Residential,New York,NY,Cold-Humid,1965,123580,14,626,2083047,2190191,194815.63,39792.34,421553.33,664156,19,Poor,Double Pane,46,1993,0.4,2102644.62
B0670,Houston Hospital 49,Hospital,Houston,TX,Hot-Humid,1972,354496,17,903,20664268,3681440,2555246.8,341527.06,643956.93,6177572,17,Fair,Double Pane,71,1972,6.6,4141066.05
B0671,Seattle Government 84,Government,Seattle,WA,Marine-Mild,1983,43892,9,183,1395677,896737,131706.8,24819.66,86707.27,446616,2,Poor,Triple Pane,72,2013,0.0,498728.46
B0672,Houston Residential 58,Residential,Houston,TX,Hot-Humid,1962,78498,8,368,1292311,1736956,141625.86,19946.89,179476.99,413539,3,Good,Triple Pane,75,1995,0.0,317438.61
B0673,Houston Government 72,Government,Houston,TX,Hot-Humid,1992,137290,11,635,2879579,2207078,302267.0,60678.86,216207.65,921465,6,Fair,Double Pane,58,1992,0.0,627189.6
B0674,Phoenix Mixed Use 69,Mixed Use,Phoenix,AZ,Hot-Dry,1964,189476,11,945,4928464,4883618,505854.58,86564.43,651810.16,1572130,2,Good,Double Pane,69,2017,0.3,792004.21
B0675,Chicago Office 67,Office,Chicago,IL,Cold-Humid,1984,203586,13,1241,5730176,2038203,593644.86,111045.66,481718.39,1833656,22,Poor,Double Pane,25,2007,0.0,3536193.72
B0676,Seattle Lab 58,Lab,Seattle,WA,Marine-Mild,1959,121035,16,489,13679778,1789978,1660632.09,325756.91,440087.76,3197402,19,Fair,Double Pane,44,1992,27.0,1118869.48
B0677,Denver Office 61,Office,Denver,CO,Cold-Dry,1957,63546,10,371,1225822,1024619,119348.03,28940.14,195875.64,279164,12,Fair,Triple Pane,66,2016,28.8,359399.7
B0678,Atlanta Lab 70,Lab,Atlanta,GA,Mixed-Humid,1978,43803,6,136,2786676,694858,301645.9,58764.05,88803.47,560275,23,Fair,Triple Pane,61,2012,37.2,363808.83
B0679,Phoenix Hospital 42,Hospital,Phoenix,AZ,Hot-Dry,1972,157257,13,959,13317033,3877296,1548323.68,295996.76,572096.79,4261450,24,Poor,Double Pane,25,2018,0.0,2342950.15
B0680,Seattle Hospital 33,Hospital,Seattle,WA,Marine-Mild,1961,167107,10,758,15281098,2425470,1445882.58,315703.61,581342.29,4889951,7,Poor,Double Pane,56,1998,0.0,1882720.27
B0681,Chicago Residential 34,Residential,Chicago,IL,Cold-Humid,1930,114381,8,718,2182955,2100218,222256.6,49439.09,380363.71,681624,15,Fair,Double Pane,42,2004,2.4,675040.44
B0682,Phoenix Mixed Use 25,Mixed Use,Phoenix,AZ,Hot-Dry,1964,77388,11,258,2300950,964552,259729.56,55075.85,218532.29,736304,6,Poor,Double Pane,54,1964,0.0,832681.95
B0683,Houston Hospital 88,Hospital,Houston,TX,Hot-Humid,1954,172834,20,908,8526121,2617253,1027545.03,133437.63,442998.35,2728358,11,Fair,Double Pane,63,1994,0.0,798382.66
B0684,Los Angeles Government 22,Government,Los Angeles,CA,Marine-Mild,1974,184041,11,1198,4630920,3587946,433537.78,77844.4,347159.03,1481894,22,Good,Double Pane,48,1991,0.0,1776329.06
B0685,Atlanta Hospital 17,Hospital,Atlanta,GA,Mixed-Humid,1952,275799,15,726,23965909,5503029,2714250.37,488201.14,1021586.56,7398329,17,Good,Double Pane,50,1990,3.5,3103983.02
B0686,Chicago Retail 76,Retail,Chicago,IL,Cold-Humid,2011,59028,7,371,2320661,1093417,267701.78,51616.26,212846.55,742611,21,Poor,Double Pane,41,2014,0.0,743996.44
B0687,Phoenix Hospital 19,Hospital,Phoenix,AZ,Hot-Dry,1966,224232,13,573,15859502,5765927,1556616.22,326345.15,803821.5,5075040,18,Poor,Double Pane,43,1992,0.0,2917517.69
B0688,Phoenix School 27,School,Phoenix,AZ,Hot-Dry,2010,24816,6,146,498852,599748,62084.5,10658.21,55711.73,159632,11,Excellent,Double Pane,68,2018,0.0,116670.86
B0689,Chicago Government 61,Government,Chicago,IL,Cold-Humid,1997,81779,8,247,2567313,1980263,236709.38,52365.94,100092.16,809694,24,Good,Single Pane,48,2023,1.4,1208868.58
B0690,Atlanta Mixed Use 98,Mixed Use,Atlanta,GA,Mixed-Humid,1990,256010,16,710,7504505,2894452,742182.36,114404.86,447992.54,2401441,4,Poor,Single Pane,47,2013,0.0,3725549.21
B0691,Atlanta School 49,School,Atlanta,GA,Mixed-Humid,1999,24395,4,64,399544,360521,37064.65,9388.66,90505.71,101592,10,Excellent,Triple Pane,86,2015,20.5,111042.26
B0692,Chicago Retail 70,Retail,Chicago,IL,Cold-Humid,1975,49404,7,258,1022516,779472,103900.5,20803.54,79729.57,303785,12,Fair,Single Pane,53,2011,7.2,384497.96
B0693,Seattle School 76,School,Seattle,WA,Marine-Mild,1959,80819,13,476,1186583,2040661,124189.59,26582.82,303894.18,379706,5,Good,Double Pane,76,1959,0.0,479410.26
B0694,Phoenix Retail 68,Retail,Phoenix,AZ,Hot-Dry,1956,38714,6,198,966873,387307,113926.59,17376.56,85014.52,309399,11,Fair,Triple Pane,85,1998,0.0,189083.88
B0695,Seattle Office 53,Office,Seattle,WA,Marine-Mild,1970,204143,11,605,4810799,4684080,517803.1,114359.83,720029.74,1539455,7,Excellent,Double Pane,85,1990,0.0,1116709.5
B0696,Houston Residential 15,Residential,Houston,TX,Hot-Humid,1931,31884,6,143,352645,857304,30278.26,7669.23,76998.87,110786,16,Fair,Double Pane,55,1996,1.8,271128.52
B0697,Atlanta Hospital 45,Hospital,Atlanta,GA,Mixed-Humid,1994,351324,21,1088,32343064,5466316,3145097.25,502771.98,940265.23,10349780,3,Poor,Double Pane,46,2015,0.0,3611511.69
B0698,Seattle School 89,School,Seattle,WA,Marine-Mild,1988,38564,6,173,541216,910837,64385.58,12407.52,132578.95,170831,4,Good,Double Pane,50,1995,1.4,161396.21
B0699,Chicago School 60,School,Chicago,IL,Cold-Humid,2013,86696,7,565,1455501,2160696,124697.56,34873.96,324698.08,465760,9,Good,Triple Pane,70,2013,0.0,426201.67
B0700,Atlanta Government 45,Government,Atlanta,GA,Mixed-Humid,1956,95175,10,310,1777080,1214943,206327.58,38235.59,230074.96,568665,11,Good,Single Pane,48,1992,0.0,842625.49
B0701,Chicago Government 77,Government,Chicago,IL,Cold-Humid,1953,58832,8,234,1180647,1186796,130346.45,26824.1,133421.82,377807,17,Poor,Triple Pane,50,1991,0.0,1017177.07
B0702,Los Angeles Lab 43,Lab,Los Angeles,CA,Marine-Mild,1930,103490,10,687,11901582,2852813,1469148.2,207646.85,171398.37,3808506,3,Fair,Triple Pane,89,1993,0.0,597847.59
B0703,Denver Mixed Use 80,Mixed Use,Denver,CO,Cold-Dry,1968,268212,20,840,6194291,4077315,728343.37,108386.79,388476.27,1431309,5,Good,Double Pane,73,2008,27.8,1362952.69
B0704,Los Angeles Office 16,Office,Los Angeles,CA,Marine-Mild,1935,187827,17,501,4665866,2567586,428589.65,90523.21,503249.03,1493077,8,Poor,Double Pane,50,2008,0.0,1881814.12
B0705,Chicago Office 97,Office,Chicago,IL,Cold-Humid,1977,52077,7,218,1287695,731767,137027.19,27378.61,68305.96,412062,24,Poor,Single Pane,12,2015,0.0,773628.89
B0706,Phoenix School 89,School,Phoenix,AZ,Hot-Dry,1942,34039,6,173,587389,815830,67085.38,9479.74,118545.86,184343,5,Fair,Double Pane,65,1998,1.9,137662.79
B0707,Seattle School 26,School,Seattle,WA,Marine-Mild,1966,53867,6,221,1648364,1099561,206835.13,30251.11,110099.0,517696,8,Poor,Single Pane,34,1966,1.9,793212.91
B0708,Chicago Office 43,Office,Chicago,IL,Cold-Humid,1967,175746,13,486,6674471,2578002,723797.93,126770.89,229301.3,2135830,17,Poor,Single Pane,21,2017,0.0,3208022.31
B0709,New York Mixed Use 41,Mixed Use,New York,NY,Cold-Humid,1996,261277,23,759,6665104,6304610,687122.33,129514.29,762491.76,2132833,10,Poor,Single Pane,33,2024,0.0,2882764.43
B0710,Los Angeles School 82,School,Los Angeles,CA,Marine-Mild,1986,102099,8,422,2211329,1988930,271820.91,33799.14,136336.49,659920,8,Poor,Double Pane,58,1990,6.7,800424.07
B0711,Los Angeles Lab 91,Lab,Los Angeles,CA,Marine-Mild,1940,53196,9,313,6264540,611247,744003.27,129598.41,82295.24,2004652,17,Poor,Double Pane,34,2004,0.0,769143.95
B0712,Houston School 70,School,Houston,TX,Hot-Humid,1933,54960,6,191,1417810,899358,161940.99,26908.53,114582.0,453699,3,Poor,Triple Pane,65,2025,0.0,506338.17
B0713,Seattle Government 76,Government,Seattle,WA,Marine-Mild,2008,169732,14,619,4318394,2293171,383480.19,93548.26,631306.92,1381886,14,Poor,Double Pane,42,2025,0.0,1446921.08
B0714,Phoenix Retail 38,Retail,Phoenix,AZ,Hot-Dry,2009,79476,7,268,2030417,1544481,248568.29,48243.55,139354.17,585404,6,Poor,Triple Pane,65,2024,9.9,608126.25
B0715,New York Residential 66,Residential,New York,NY,Cold-Humid,2003,104118,8,514,2022687,1875717,199299.69,38554.15,369178.77,589583,8,Fair,Single Pane,49,2023,8.9,677295.23
B0716,Denver Mixed Use 28,Mixed Use,Denver,CO,Cold-Dry,2017,274804,13,1191,5499845,3509585,672145.89,128944.06,849510.65,1759950,21,Fair,Triple Pane,71,2017,0.0,2610313.04
B0717,Phoenix Office 76,Office,Phoenix,AZ,Hot-Dry,1961,134086,13,376,4273821,1918819,514700.43,76689.0,369447.7,1312592,11,Poor,Double Pane,42,2008,4.0,1231338.69
B0718,Los Angeles Mixed Use 79,Mixed Use,Los Angeles,CA,Marine-Mild,1945,171868,12,590,3728786,3425084,331339.69,69413.02,585456.7,1193211,22,Excellent,Double Pane,67,2024,0.0,1788407.94
B0719,Houston Mixed Use 44,Mixed Use,Houston,TX,Hot-Humid,2008,151828,16,442,4854526,2944399,436466.6,82415.64,198959.11,1553448,10,Good,Triple Pane,62,2011,0.0,734525.9
B0720,Seattle Lab 66,Lab,Seattle,WA,Marine-Mild,1982,160669,19,931,19031580,4313566,2389351.57,353394.61,257939.34,6090105,18,Good,Double Pane,43,2025,0.0,1342560.53
B0721,Denver Government 57,Government,Denver,CO,Cold-Dry,1945,69137,9,176,1036015,1907123,89925.47,23915.36,188581.31,331524,14,Fair,Triple Pane,63,1945,0.0,296021.01
B0722,Seattle Hospital 68,Hospital,Seattle,WA,Marine-Mild,1987,275035,17,1528,14660486,4102879,1483310.43,312168.45,710638.35,4691355,22,Good,Double Pane,39,1987,0.0,3034117.62
B0723,Phoenix Mixed Use 46,Mixed Use,Phoenix,AZ,Hot-Dry,1973,268204,13,864,5952430,2793557,629133.4,115228.81,532678.3,1904777,10,Poor,Double Pane,50,2000,0.0,2315553.13
B0724,Los Angeles Government 42,Government,Los Angeles,CA,Marine-Mild,1978,40364,6,129,890780,430310,81768.38,19495.07,140004.69,285049,10,Poor,Double Pane,52,2007,0.0,310179.23
B0725,Seattle Office 80,Office,Seattle,WA,Marine-Mild,1956,90713,9,559,2911575,1346964,279305.97,46923.04,149642.15,931704,17,Poor,Double Pane,42,2018,0.0,1359718.77
B0726,New York Office 66,Office,New York,NY,Cold-Humid,1977,151943,10,567,4066379,2978818,364512.19,95127.54,257390.06,1301241,7,Poor,Double Pane,54,1992,0.0,1508987.34
B0727,New York Mixed Use 81,Mixed Use,New York,NY,Cold-Humid,2005,123294,12,418,3186430,1273921,275954.3,73264.72,262481.14,1019657,13,Excellent,Single Pane,68,2024,0.0,1023310.64
B0728,Los Angeles Retail 17,Retail,Los Angeles,CA,Marine-Mild,2011,74393,10,198,2414219,1147524,218943.15,39273.01,236559.53,772550,23,Fair,Double Pane,40,2023,0.0,676938.04
B0729,Houston Office 31,Office,Houston,TX,Hot-Humid,2011,223364,23,937,6303950,5594042,725077.22,109602.63,546620.94,2017264,12,Poor,Triple Pane,54,2011,0.0,2457935.82
B0730,Denver Hospital 44,Hospital,Denver,CO,Cold-Dry,1963,342769,21,888,26444690,5910623,2430143.39,525396.14,1279607.29,8462301,22,Fair,Double Pane,57,2008,0.0,3989371.81
B0731,New York Government 68,Government,New York,NY,Cold-Humid,1942,193609,12,1153,4099859,2769612,445998.83,77854.59,414926.41,1195714,14,Good,Triple Pane,67,2000,8.9,904250.0
B0732,New York Residential 45,Residential,New York,NY,Cold-Humid,1948,124286,9,459,1764014,1844391,178575.66,37729.12,449895.54,564484,12,Excellent,Double Pane,62,2022,0.0,637438.76
B0733,Houston Hospital 16,Hospital,Houston,TX,Hot-Humid,1980,174152,15,498,13708790,2356365,1421185.16,311963.46,518446.52,4386813,19,Good,Double Pane,56,2003,0.0,1980008.48
B0734,Phoenix Hospital 19,Hospital,Phoenix,AZ,Hot-Dry,1994,244041,18,1518,17100000,4128710,1966712.98,375651.79,307244.15,5472000,17,Fair,Single Pane,50,1994,0.0,3408865.49
B0735,Phoenix Mixed Use 13,Mixed Use,Phoenix,AZ,Hot-Dry,1936,191017,16,495,4046667,3566597,492160.68,67553.23,425952.08,1294933,12,Fair,Single Pane,54,1993,0.0,1784407.0
B0736,Houston Residential 10,Residential,Houston,TX,Hot-Humid,1948,29210,7,88,477536,578070,54945.86,9763.24,44038.24,152811,20,Poor,Single Pane,12,2006,0.0,483323.33
B0737,Seattle Retail 46,Retail,Seattle,WA,Marine-Mild,1935,43186,6,203,1576200,731940,193740.78,32891.51,145408.45,504384,14,Fair,Single Pane,67,1990,0.0,325602.53
B0738,New York Residential 25,Residential,New York,NY,Cold-Humid,1942,77952,11,195,896430,1879455,87816.81,18217.33,273729.19,286857,2,Fair,Double Pane,80,2005,0.0,406645.81
